mean,std,skew,kurtosis,n,file
0.00016079703963884804,0.0038422757744777255,0.3653880866084423,0.5258749665234417,78,000685.npy
0.00037925712504559674,0.00901667854620474,-0.03722108694229393,0.006181160285919418,1181,000688.npy
-0.0012217890537188699,0.004563832223788261,0.8395290611317132,0.4488869417247803,75,000689.npy
0.0015639740000519772,0.010600123056645651,0.09273284002733549,-0.7251734394788922,57,000691.npy
-0.0008448722568024301,0.004078040110662584,0.03178351783663231,-0.09245515298995333,265,000693.npy
-0.0005195114140253477,0.009299747580697577,-0.039335997017222166,0.20640235948466978,298,000695.npy
-0.00023509194730437016,0.006486583272181709,-0.2090848394658372,0.8106756493425169,111,000697.npy
-1.8764983089067095e-06,0.007062950602942616,0.20441403310047426,-0.4294178034247853,138,000698.npy
-5.316865434379954e-06,0.00927834655203274,0.049424523223242284,-0.0753331667342172,114,000699.npy
-0.00038996826303095236,0.003609204241931434,0.35860419331334437,0.6438673414524922,635,000708.npy
-0.00012751526837999192,0.007094634619489554,-0.032469959426973144,-0.003924451788776651,4567,000709.npy
-0.0002844878007433148,0.008220245030542252,0.0013533519260740252,-0.07603038002191198,5639,000710.npy
-0.0002985809979365959,0.009117423681321981,0.0322578923684943,0.01056283124045132,5637,000711.npy
-0.00021873583973013489,0.008420323131099009,0.1779992997691091,-0.12493972894206085,745,000712.npy
4.7266032570443566e-05,0.006218162736692716,0.12384322376600863,0.030725440366262013,956,000713.npy
-0.00021849176689496406,0.003973457191825708,0.3064762107301147,0.2609825544489306,904,000714.npy
-0.0004620502527298716,0.004495564820468555,0.13415304784034085,-0.3790315654312275,900,000715.npy
-0.00039557697779785556,0.00829563399907005,-0.5437695742735824,-0.12713891506214647,52,000721.npy
-9.240523787158194e-05,0.004900999581876171,0.03306790153712579,-0.21192508075779504,416,000756.npy
-0.0008052732451780408,0.005450431018161056,0.028304292007222644,-0.1318113162901473,236,000757.npy
-2.5722576441410373e-06,0.0036248183127533537,0.17491623503576298,0.44087716295594204,602,000758.npy
0.00019781226274666962,0.009300173790674843,-0.08442030174968439,-0.217973196961192,301,000759.npy
-0.0001391618468635268,0.007339475501542547,-0.2409758941533359,-0.5513817826263585,52,000765.npy
-0.0002113606391249896,0.009395609106500785,-0.25465705092654123,-0.13385952544999835,129,000766.npy
-0.0012946844642536472,0.008076881849654166,-0.1251944711534105,0.6202017620815057,115,000772.npy
-0.00047435473640403223,0.008741333841047805,0.0787179200309274,-0.1096006848231248,1074,000773.npy
-0.0006188353749179582,0.009707927046935681,-0.07954238658104575,0.2361077442998094,1073,000774.npy
-0.0007118782507677572,0.0070788385685266655,0.021502334882153498,0.01342642428177454,1065,000775.npy
-0.0009838363815736551,0.0051862102808583836,0.05755974920998492,1.2396475223332422,529,000780.npy
-0.0016698042109442696,0.010607560950195206,0.5628922195337925,0.6266878292623472,94,000787.npy
-0.0009297405519151376,0.003879116919274469,0.3540943104901501,-0.10250776806532302,79,000788.npy
-0.00022075906927691272,0.006623437533877246,0.1036381470844517,0.238150241841542,1262,000789.npy
-0.00030721005167534,0.0030910212074193558,0.32488269664586206,0.8100122909415539,1504,000790.npy
-0.00031559392899663545,0.004518851595108705,0.14306794792229371,0.335550217663215,1277,000791.npy
-0.00039905222616736256,0.004235700413167066,0.2566906561689834,2.0115270122166455,4200,000797.npy
-0.00026717065852746705,0.004234268021785984,0.12114783292900527,1.8183483126913247,4117,000798.npy
-0.0005484381111315684,0.005986400951148409,0.027166101091155997,0.3523575212570065,3558,000799.npy
-0.00023618497525868462,0.0051118509314146444,0.05340970504154025,-0.2948996844768348,481,000805.npy
0.0008157648180493002,0.008983569830323897,0.004826795538210487,0.4286566292104128,289,000806.npy
-0.0007369034797437318,0.01081005968003786,0.012064810109895215,-0.36914960030620714,410,000807.npy
-0.0004309742225603492,0.003469005265051555,-0.25635348227802957,5.132320923355483,3028,000812.npy
-0.0007103553631536316,0.006041726121429128,-0.1487026989081806,0.7949772156631445,2479,000813.npy
-0.0003589668973793226,0.004691337488136802,-0.18770266551506695,1.065214069137281,2319,000814.npy
-0.0006639913530988459,0.009047170694211248,-0.10706623727141114,0.5408280385255178,1387,000815.npy
-0.00018371404300842025,0.007939962076223977,-0.1094945209637469,-0.09053141057611347,283,000816.npy
-0.0012251835193298126,0.0055013315074146415,-0.39560738541820345,-0.5678449096814093,83,000820.npy
-0.0001991215813892196,0.008979261991887305,0.04137691062443241,0.1806518223611029,8212,000821.npy
-0.00023350915601974998,0.00989953496193955,0.042496816072127415,-0.06444107465572335,5598,000822.npy
-5.083033274315367e-05,0.009213646316383758,0.01630451732832079,0.12028507300778557,7344,000823.npy
-0.0005071633092061742,0.004194821018010539,0.5727503655726459,0.38460366626798725,254,000825.npy
-0.00032861161945710104,0.007177903539794426,0.16387997849477,-0.49457822471770285,312,000826.npy
2.3864522269677098e-05,0.007767100878650015,0.14035928967113503,0.22922525672724525,205,000827.npy
-0.0004996395372512304,0.010689348272331312,-0.31746361816473495,0.11819594802006828,115,000833.npy
-0.0003952476105820001,0.00495968141258723,0.6428689996226342,2.0083468888973943,229,000834.npy
-0.00016251142224967942,0.011326846078085338,0.09033623062169666,-0.4606387574939719,161,000835.npy
-0.0010612995228608728,0.004103192004468902,-0.14907032070624082,-0.2989498886378219,163,000837.npy
-0.0012752620169866815,0.004384943076900377,-0.10683344566961153,1.325261168582763,87,000838.npy
-0.001708943922408036,0.00521423880046356,-0.028814578937776534,0.1612502592662346,84,000839.npy
-0.00062351305085856,0.007229182586916677,0.09830552399054554,0.5157947169698378,2101,000840.npy
-0.00042526703218256494,0.005216861755117895,0.7896723610924403,1.7524073692062903,73,000841.npy
0.0007777566682528453,0.010265345100245401,-0.019785924590229,-0.8086578312399153,74,000842.npy
-0.0005066506718220706,0.008340221610183877,-0.5182729450443885,1.7660007387744017,72,000843.npy
-1.023205896392745e-05,0.004182297503824502,0.27159601864074906,0.1909933021644905,1761,000845.npy
-0.0003644536817635503,0.005293160838083475,0.02334879720111907,0.13297454977778855,2641,000846.npy
-3.4074923369396195e-05,0.009303460135695722,0.011385565672757007,0.14097390935126786,1760,000847.npy
-0.00010443683694651829,0.008193652723083469,0.04663406528477474,-0.04591207607567638,1376,000849.npy
-0.00014488212558753238,0.00916111069750899,0.02125134961836345,0.08308921926954405,963,000850.npy
-0.000166826298183491,0.003964927486265685,0.47051536405290956,1.9518707117166407,1248,000851.npy
-0.0004863995546055286,0.003878677856095887,-0.6798789942712703,7.336065536273605,1300,000852.npy
-0.0006439064943014859,0.008279769844673334,0.02131159631832719,-0.018693683982958564,949,000860.npy
-0.0006817079360664696,0.0036082059161623,-0.34623751610895204,2.2591530830933655,199,000868.npy
-0.0007585721207053413,0.007664137280129443,0.1778879669492042,-0.45819303888424034,90,000876.npy
0.00018966617390702356,0.00617188023573612,0.3167069747918706,0.1696320241975462,366,000889.npy
-0.0003317363776491768,0.00583339990993579,-0.0493072940694374,0.30706907009069484,282,000890.npy
-0.0005266808292304142,0.00520498851280189,0.1364431260630417,-0.14278273521887908,357,000891.npy
-0.00080243740170153,0.00507098612059319,0.5423466249900053,2.012452998066726,238,000896.npy
-0.00015701520624853937,0.005666344298259171,-0.7625966131835381,5.55441241533773,5818,000901.npy
2.1698627833836114e-06,0.004652638361770909,-0.1118517390902342,1.721168521438611,4610,000902.npy
-0.0002835097932428963,0.008105372793270454,-0.30623078988154484,2.0987331285327624,6380,000903.npy
-0.0005904594220397724,0.006780372208999594,-0.40600452741572407,1.0291638301222044,99,000904.npy
0.0004674509907309929,0.010312462763187591,-0.052260387870840405,-0.5321742661463609,58,000910.npy
-0.0021934493118741347,0.00826970028548671,-0.5239825023889256,0.6436801988137151,179,000913.npy
-0.0024537438672538243,0.009362939716848538,-1.2046585088943715,4.662973498632805,162,000914.npy
-0.0019131192872884663,0.007422436085875355,-0.7092156579374207,3.314564563070748,158,000915.npy
8.15241968575837e-05,0.005988418095465985,0.07835035089394507,0.07623488007549772,2323,000924.npy
-0.0023232047249183594,0.011717483863692707,0.18758193633706233,0.013419226865166944,133,000933.npy
-0.00018475077692863508,0.011137293021760825,-0.22272669049881774,-0.2897710932534805,152,000935.npy
1.4066466695379994e-05,0.0034267866324458256,0.3217616117883012,0.5786535522270477,3743,000945.npy
-0.00017234538406549508,0.0030831286336296024,0.2181705623364495,0.7460138562636507,3952,000946.npy
-7.022101929089798e-05,0.0075368010968557275,-0.04433362605955061,0.15488319025418962,3468,000947.npy
-0.0004262012823988341,0.00914172402852186,-0.013021642985549635,0.007930115137061211,2140,000949.npy
-0.0003129455376319596,0.005403219533176406,0.327848902754343,0.4293540008841292,1686,000950.npy
-9.601370521816374e-05,0.005522097243690454,0.20854602228975247,0.2436635138570864,1459,000951.npy
-0.00010341258543421844,0.005370451696500001,0.19520233546297416,-0.26065780807730166,321,000964.npy
-0.00046777408304971306,0.00470120237720671,-0.3445557885855495,1.1994209189291851,1261,000973.npy
-2.9608348943581124e-05,0.008913399363393441,-0.005833180701799586,0.06129932376692038,1246,000974.npy
-0.000690722371486669,0.006677770045579433,-0.188919713372526,0.40428566612507044,813,000975.npy
-0.0005031411986614172,0.0036575054774897796,0.30112085622385004,1.246072670642734,528,000985.npy
-2.914992829188548e-05,0.010037951830852656,-0.16415513256883824,-0.19139596132739412,528,000986.npy
-0.0002780872635078532,0.006152591449290164,-0.01425119536956833,0.04407391500036617,2506,000987.npy
-0.000485528855056349,0.004248494830604373,-1.1426973188800456,6.637088599166482,335,000996.npy
-0.0017168711668280182,0.00807383577762367,0.07873702277952745,0.20916097406870948,53,001019.npy
-0.0012557363493215234,0.00628549086067854,-0.5215616288754498,0.8595622523867679,72,001022.npy
-0.0015825257109737402,0.004277926247783276,-0.14742870847447284,-0.42999643945456034,92,001023.npy
0.0017148286063578173,0.010329585067980361,-0.2612452411735249,-0.27362536942385374,132,001028.npy
-0.00036709753468392483,0.003256375171855061,0.28893321816667816,-0.13917456253718719,198,001052.npy
-0.0002811203794644589,0.009200034921324714,0.12819535570769217,0.6341226454165731,154,001053.npy
-0.0005207944768042899,0.007831173534203095,-0.376474242803379,-0.2069529052755512,97,001060.npy
-0.0004339431432130712,0.007836702274833338,0.021941361488033304,-0.04366837763643927,466,001061.npy
-0.0005615864924350641,0.007118336566039074,0.11515529344966993,-0.026191623406150555,487,001062.npy
-2.6724570135921642e-05,0.004267963645500899,0.27872804085287034,0.24005860397104994,406,001063.npy
0.0012362376101858292,0.01190675001455495,0.29942946554317684,-0.01205961790079213,75,001064.npy
1.0413004929973368e-05,0.004253595013565492,0.1376113758840423,0.2850634600834354,5046,001084.npy
-6.93655526008259e-05,0.006137664097293874,0.0457658993867055,0.014996830936727878,3322,001085.npy
5.0948391769716536e-05,0.006869231628356395,0.054757005122851976,0.025342258838124465,6530,001086.npy
-0.00016123756656886412,0.004197284337966291,0.03954675454078814,0.27969539339161553,6118,001087.npy
-0.00037782937725969814,0.006153607578692278,0.12435873809159094,-0.13972412926790634,258,001093.npy
0.00010968344457844486,0.0043765786145953806,0.07263419710350656,-0.20219059078895363,122,001094.npy
-0.0003184801212999403,0.004740227631365889,0.2793016655248368,0.8262232926710493,171,001095.npy
-0.0008526289377186913,0.006530587097621448,0.10034568061918323,-0.2084451141817989,370,001096.npy
-4.990771548018792e-05,0.002296039730913253,0.22916570955661944,0.18660140103147205,3556,001097.npy
-0.00010183341373553329,0.008181563251977785,0.06656021566465713,0.033343356775717314,5130,001098.npy
2.768918672393008e-05,0.009052475930289804,-0.04168154688557015,0.04233475789050711,5360,001099.npy
-0.0010645816388819035,0.005256245337944748,-0.4531484662161228,3.491165205784272,306,001105.npy
-0.0008182948923689537,0.00800276481596196,-0.45177640027979027,4.381038426544644,224,001106.npy
-0.0015174032642760486,0.008880210139078571,0.3931146473467797,-0.00432059087306591,62,001112.npy
