hf_frac_gt_down,hf_frac_degraded,hf_ratio_degraded_over_gt,file
0.002046082075942084,0.016785800705380115,8.203874563754976,000185.npy
0.00185442228696855,0.021508969480484228,11.598744051467639,000186.npy
0.0020492102673374153,0.02435131667104,11.883268910123576,000187.npy
0.011713222853918907,0.04353527357330036,3.716763021888373,000188.npy
0.011602927481108881,0.03466631635589332,2.987721539270757,000189.npy
0.010693407558467989,0.03381257419515627,3.1620018229098985,000190.npy
0.010803903955388161,0.036083270735203316,3.3398363111945195,000191.npy
0.0011937715967779157,0.01580794497109479,13.242017988633394,000192.npy
0.010420241039907494,0.03929707191593426,3.7712248462068105,000193.npy
0.010417333202690811,0.03473939832685556,3.3347688557708373,000194.npy
0.010355665261390746,0.032022873132268974,3.0923047744279883,000195.npy
0.004534979441794334,0.02229140924354971,4.915437771160949,000196.npy
0.0007469611362999478,0.01408428723896482,18.85544847871941,000197.npy
0.0006533729837580974,0.017288510563606255,26.46040005925114,000198.npy
0.000738666107520139,0.01989200081008308,26.929624334511814,000199.npy
0.0024430170751652924,0.018966129590820786,7.763404430062835,000200.npy
0.0009957771443588632,0.02447217080916066,24.575951480932268,000201.npy
0.0009615421250304718,0.022144999169467737,23.030711365594343,000202.npy
0.0009937651173438718,0.0172552853100062,17.36354495895615,000203.npy
0.005948218592052535,0.027968768966592908,4.702041212853235,000204.npy
0.009392032033804301,0.03517055533468333,3.744722676131307,000205.npy
0.014372815822148246,0.05007136323676552,3.48375459992486,000206.npy
0.01373786629044317,0.042010044217829834,3.057974457430584,000207.npy
0.0006254890971061855,0.017846820961358402,28.532585166382315,000208.npy
0.0008203305255176717,0.024333557003806242,29.66311287732146,000209.npy
0.0009408746826712308,0.022504916650504563,23.91914358211007,000210.npy
0.0015190945899884525,0.018156290479215163,11.952047349731613,000211.npy
0.007129967666366195,0.035671802888413096,5.003080596379511,000212.npy
0.0010573880164145568,0.02410600082859344,22.797686783453024,000213.npy
0.0009271781572780638,0.013451129194680746,14.507599295330584,000214.npy
0.0008774958675387334,0.01804529525783921,20.564535863729454,000215.npy
0.018366145305753537,0.04543840846162568,2.4740307616926684,000216.npy
0.003564826224949627,0.022296688961777156,6.2546355837689065,000217.npy
0.0017905835232025007,0.023994089760857058,13.400151089038792,000218.npy
0.0015890328215713832,0.017401238133750774,10.950836186374033,000219.npy
0.0008605210407300526,0.022164505070481733,25.75707507037903,000220.npy
0.00639449172660034,0.03311487694064689,5.178656623905572,000221.npy
0.006308411998341419,0.026744656939992985,4.239522869429747,000222.npy
0.00875574004327093,0.03322709819182379,3.7948931814809868,000223.npy
0.00511837315588729,0.02735091851229314,5.343674186101438,000224.npy
0.00827429538349932,0.03841314039069994,4.642466652044031,000225.npy
0.007722914398661773,0.0372392745948414,4.821919895612504,000226.npy
0.006938976421377363,0.04189166079468672,6.037152779564312,000227.npy
0.07014148698560388,0.1452233497120561,2.070434431206055,000228.npy
0.01171301789856512,0.03666502004302785,3.1302795196265465,000229.npy
0.01096168767966338,0.03960995489933898,3.613490554945446,000230.npy
0.009275646303615903,0.035703863867316256,3.849204971361262,000231.npy
0.043309228682505516,0.10482981296018856,2.420495957738296,000232.npy
0.03245476876873877,0.08083160019598581,2.490592392460803,000233.npy
0.03029117833343493,0.07800338533104931,2.5751188834861294,000234.npy
0.031659087819484816,0.07887025361946079,2.4912358204277854,000235.npy
0.0020087414627739907,0.02139727662777193,10.652080924625848,000236.npy
0.004414558927217474,0.026958872833757447,6.106810051268925,000237.npy
0.0030491372305027696,0.025217139731235905,8.270254113753882,000238.npy
0.0023098897910010887,0.016895143915046627,7.314264072057799,000239.npy
0.014621199873177544,0.05139195116840393,3.514892868687685,000240.npy
0.00011900901878156011,0.018802514229247048,157.99234599830228,000241.npy
0.00012946283863481445,0.013008794048816344,100.4828419221394,000242.npy
0.00011878686725434699,0.012865660847895845,108.30878057453147,000243.npy
0.0245997832832365,0.06369679021024315,2.589323225951342,000244.npy
0.0012167798060609024,0.01988219139549524,16.340007683493795,000245.npy
0.001981740746991779,0.018863709869650233,9.518757632533923,000246.npy
0.0016287012461111423,0.018719120822030675,11.493280831111983,000247.npy
0.003121665088786932,0.01784250013642023,5.715699674444597,000248.npy
0.05871870901543497,0.1306795658956488,2.2255183754137455,000249.npy
0.054302122666476965,0.11710172015092633,2.1564851316956304,000250.npy
0.05874182131991937,0.12466235697532999,2.1222078950407814,000251.npy
0.0012477530979497144,0.013627111065642922,10.92132015389377,000252.npy
0.0011446480993505498,0.016820181273540593,14.69463083841173,000253.npy
0.0010943827434646129,0.016342471937499294,14.93304972246639,000254.npy
0.0011310255216087255,0.014463947154802752,12.788347271281257,000255.npy
0.0024376534108848606,0.01825879650025342,7.490316881075893,000256.npy
0.014940869372559777,0.05184641694314049,3.4701071033986075,000257.npy
0.014958948829074288,0.04249589684533102,2.840834428211623,000258.npy
0.01802984744982633,0.04824591890161321,2.675891686504649,000259.npy
0.0182302556713874,0.05973462365452761,3.276675035666402,000260.npy
0.005330983256071999,0.027648580371097752,5.186394148850416,000261.npy
0.006854234759672848,0.030721688757252827,4.482147144203887,000262.npy
0.007272814209959739,0.037709922626501274,5.185052379129176,000263.npy
0.00658281119612909,0.027417630412313744,4.165033690358791,000264.npy
0.003446364030021222,0.019664805924318542,5.705957277963899,000265.npy
0.003464400044814826,0.021468299599501826,6.196830422755777,000266.npy
0.0032661623561102498,0.028347081488334695,8.67901787785433,000267.npy
0.0008783908799654632,0.02177630773322234,24.791135935162952,000268.npy
0.036547226723067344,0.0947193865818414,2.591698333172462,000269.npy
0.03759202640867222,0.09398026321273063,2.5000052455153106,000270.npy
0.036533648098411926,0.09582507419253791,2.6229265123698497,000271.npy
0.0089117281283565,0.03543701531120733,3.976447081624131,000272.npy
0.0028142706417768827,0.026703092716469243,9.48845939391277,000273.npy
0.0029473465485843754,0.031038400885578573,10.530964161969857,000274.npy
0.0028062053247210517,0.020888776193326127,7.443780397273238,000275.npy
0.0028643606885077953,0.018838304407615546,6.576791979313427,000276.npy
0.0017086926949185367,0.015430559045052408,9.03062269939502,000277.npy
0.0021039984837521297,0.02186874992050436,10.393900033668844,000278.npy
0.0015657019280620476,0.025578512816426757,16.336770328149157,000279.npy
0.007373663335119565,0.02683888319024083,3.6398302943628766,000280.npy
0.004282756437045288,0.022654440295227327,5.289686822948805,000281.npy
0.003998630357604672,0.02666026205613242,6.6673484834030905,000282.npy
0.005317601455307089,0.021661795436874406,4.073602660120726,000283.npy
0.007623241730769968,0.03088327286568251,4.0511994704268695,000284.npy
0.0056683818275174176,0.0278108210703213,4.906306934265807,000285.npy
0.005138445883914193,0.029416179860056058,5.724723101087456,000286.npy
0.0057160870071111735,0.03253138469549776,5.691198305822752,000287.npy
0.002278922564067934,0.02293208169032002,10.06268578091701,000288.npy
0.006663766842524107,0.028195591008782328,4.23117910212945,000289.npy
0.018059156684432042,0.05177566421006655,2.867003432825462,000290.npy
0.016501916060174572,0.04760090966863384,2.884568646039138,000291.npy
0.011017480787414135,0.031414435811915935,2.8513265796615697,000292.npy
0.0026871935405130875,0.018435702758028426,6.860578694546791,000293.npy
0.0027575842960861473,0.025796114003938816,9.354605780210148,000294.npy
0.0026918763501444947,0.02762823091420661,10.263558689632983,000295.npy
0.010006860249278668,0.03322778669805692,3.320500723304455,000296.npy
0.007987415030030818,0.0402481228895267,5.038942227762574,000297.npy
0.007625451234572899,0.03943646951919861,5.171689950127358,000298.npy
0.00806150932491304,0.027876471024475064,3.4579716897266994,000299.npy
0.04867838301611211,0.1514832090303483,3.111919493671283,000300.npy
0.005831234881784419,0.02194235593663779,3.762900376799827,000301.npy
0.004815196507205782,0.02237037905995177,4.645787357344492,000302.npy
0.005416237748930438,0.02939607838876081,5.427398084609257,000303.npy
0.005048902754258827,0.025606804211469613,5.071756271359776,000304.npy
0.0016565451450139088,0.02123338458215992,12.817872567042997,000305.npy
0.0015679971151570397,0.022884291129628972,14.594600267324113,000306.npy
0.0015666112723947284,0.015349931325870122,9.798174944578292,000307.npy
0.0012766953123945681,0.02078598375295594,16.28108408942827,000308.npy
0.003417525092409147,0.025225154730229953,7.381117633891793,000309.npy
0.0033986416372677676,0.019186116916888322,5.645230936341724,000310.npy
0.0034073174776040713,0.023197900647304252,6.8082592226798,000311.npy
0.01721619763502556,0.049546051504425453,2.8778742294261557,000312.npy
0.001339122107821132,0.022775008092909235,17.00741698153183,000313.npy
0.0012972123128982156,0.01469804531690911,11.330485503749525,000314.npy
0.0007487618579308784,0.01927521802381585,25.742788304332194,000315.npy
0.00037636744199599363,0.023065204523195933,61.28374000840837,000316.npy
0.0025109041144374057,0.02810722684121919,11.194066180947273,000317.npy
0.0036305104231885645,0.029601999731367123,8.153674352548734,000318.npy
0.003858030049052795,0.021008466273233987,5.4453868947823505,000319.npy
0.007912547906263044,0.029126900402570564,3.681102565816322,000320.npy
0.004831225097578201,0.022395303964551222,4.635533122259614,000321.npy
0.004623457973793154,0.02287582430729831,4.947773816268274,000322.npy
0.004551931974828189,0.024984898522865766,5.488855865276843,000323.npy
0.005325787439444252,0.02312861086340691,4.342758910873399,000324.npy
0.013122282845078697,0.039539371345167766,3.0131473166639773,000325.npy
0.015929615332603012,0.04285790241259676,2.6904543214668464,000326.npy
0.016212272098564132,0.046023721852259586,2.838819973574027,000327.npy
0.00035852398695948806,0.022417999492443025,62.52859012595882,000328.npy
0.01327213067092317,0.038243858764222545,2.881516141649086,000329.npy
0.013240676429934277,0.03603175255515306,2.7212924312516122,000330.npy
0.013437248053996669,0.03800335596100752,2.8282097499774808,000331.npy
0.0025490771416314573,0.02029180694090392,7.960452276056396,000332.npy
0.010974387227603343,0.042206535819267414,3.845912754951953,000333.npy
0.01074438234452007,0.036570054603618715,3.4036441955052723,000334.npy
0.010748466566571507,0.03959729527064953,3.683994830585037,000335.npy
0.00135370338360751,0.015806466610883287,11.676462356239274,000336.npy
0.0013147018158684556,0.02396901132833601,18.231519133691332,000337.npy
0.0013382160798684722,0.021807858072072358,16.29621582406897,000338.npy
0.0010626854542187107,0.021170769602452344,19.9219529160632,000339.npy
0.0017967412130377692,0.017795048407996318,9.904068693902765,000340.npy
0.00036490970377497993,0.012741315272903484,34.91635083194174,000341.npy
0.0003463137099677427,0.01683705819292406,48.617937034241024,000342.npy
0.00034857343863634716,0.020069151873477544,57.575103528871544,000343.npy
0.002202230201369636,0.023074892172605055,10.47796554092124,000344.npy
0.002872920901548453,0.025376945252528024,8.833151386457299,000345.npy
0.002554228788369681,0.020465577948311893,8.012429440340885,000346.npy
0.002567265539764737,0.022704959494483843,8.844024560357902,000347.npy
0.007462218859388325,0.03598567386797002,4.822382530213991,000348.npy
0.0049932612964017605,0.0311572711609911,6.239863949880563,000349.npy
0.005394739999250213,0.025819830287177836,4.786112080838055,000350.npy
0.006321816439279435,0.02640796612653551,4.177275056465928,000351.npy
0.047333102654925865,0.14372088785153253,3.0363715832716367,000352.npy
0.04579187076383785,0.14614188089413843,3.1914372235553263,000353.npy
0.04576394376781684,0.14964508992882686,3.269934310857924,000354.npy
0.04568222293063069,0.142397659769963,3.117135083029549,000355.npy
0.006368963931149671,0.02834489117630518,4.450471297886299,000356.npy
0.00860989586038037,0.02981534194666847,3.4629155134622454,000357.npy
0.012584764885055989,0.04213364269614187,3.347988069592484,000358.npy
0.010762467139791263,0.03445998930419648,3.2018670862732086,000359.npy
0.006939147491918538,0.02658456379293363,3.831099399611179,000360.npy
0.00332831078003914,0.02294471341517929,6.893801368217082,000361.npy
0.004490961946258425,0.02876819657267142,6.405798337087535,000362.npy
0.007613992453861988,0.037797724996168645,4.964245134368703,000363.npy
0.0044558380686789325,0.02222580112538176,4.988018141328742,000364.npy
0.017384409841638315,0.052070705516794734,2.9952529875407214,000365.npy
0.015756607833316803,0.0523130666568748,3.320071630134791,000366.npy
0.017180920343779098,0.05544905080201821,3.227362078997587,000367.npy
0.0023847597999356227,0.018307095721445444,7.67670425980132,000368.npy
0.0036045929302243266,0.019608541535606767,5.439876821249433,000369.npy
0.0050521251368829696,0.026988441603226915,5.341997845986864,000370.npy
0.004369263776312424,0.026095529912923292,5.972523345792343,000371.npy
0.0011386010668431976,0.01847743052838382,16.22818654507747,000372.npy
0.013281404869734543,0.040185316079221385,3.0256826345810275,000373.npy
0.012725230183129203,0.04226492286172436,3.321348396152142,000374.npy
0.013711537008721339,0.049507274383851906,3.6106290891934107,000375.npy
0.003969521766010763,0.03039036209460336,7.65592529260489,000376.npy
0.005309543159074786,0.02653275568618471,4.997182410475214,000377.npy
0.004952509824304154,0.024660334560840377,4.979361057668549,000378.npy
0.004763237584022311,0.02725422905959402,5.721786615535021,000379.npy
0.00971749100572972,0.034064299855544114,3.50546245249451,000380.npy
0.0020321840936959037,0.022779041891543585,11.20914288818516,000381.npy
0.0025777045001382196,0.023312577390906152,9.04392934939291,000382.npy
0.001789574628571782,0.024004097442927183,13.413297801204857,000383.npy
0.0041779104312631155,0.02656973030683956,6.359573939800118,000384.npy
0.011698451801279817,0.042892635560873166,3.6665223985890307,000385.npy
0.013112514631296477,0.052705382534566886,4.019471780473907,000386.npy
0.012509280953736693,0.04731974339118129,3.7827708533689512,000387.npy
0.002173213453810349,0.024348863126950827,11.204082633509966,000388.npy
0.00437500026852319,0.031274533583951894,7.1484643790342774,000389.npy
0.04785002219963231,0.09838136862883415,2.0560360080362536,000390.npy
0.006933871350089855,0.024538052404871,3.538867562348722,000391.npy
0.0025225771768243393,0.02433758358431802,9.647904452346067,000392.npy
0.00043306222343793776,0.01455606394083253,33.61194562911724,000393.npy
0.0004095335751205059,0.014086949178575196,34.39754394015813,000394.npy
0.0002308360974524317,0.014655302577444072,63.48791491753654,000395.npy
0.00883628070533345,0.029691656260296007,3.360198396596246,000396.npy
0.000647661332823806,0.02188196228536618,33.78611805829849,000397.npy
0.0014969101597581119,0.023121598421565043,15.446216498961489,000398.npy
0.002054788271778231,0.020424906703254118,9.940151486575344,000399.npy
0.00028912214734482563,0.02280406414958506,78.87345982012927,000400.npy
0.00022951750143110933,0.01478902216756731,64.43526969367532,000401.npy
0.0004222846545922336,0.0142192652788721,33.67222817966302,000402.npy
0.0003366369786669901,0.02272577188737118,67.50824556129304,000403.npy
0.009164969319335269,0.03479920634419515,3.7969801238704135,000404.npy
0.04649146995617859,0.1461639097912618,3.143886608164626,000405.npy
0.045742497520180586,0.14358216910872829,3.13892281555558,000406.npy
0.04613275109625207,0.1424449392353897,3.0877182879491127,000407.npy
0.0027859805076422086,0.02266236793267736,8.134431616939855,000408.npy
0.0009667879923382625,0.02079411915543303,21.508458213917354,000409.npy
0.0009713880197028306,0.019104442779144866,19.667159130006752,000410.npy
0.0010499850910377854,0.016742247361923847,15.945223879732332,000411.npy
0.00041989941011420366,0.0141032154749231,33.58712849465589,000412.npy
0.005253070954246658,0.031725985152260966,6.039512015647477,000413.npy
0.004983395718257253,0.024802898299764304,4.977107919589623,000414.npy
0.004565584589408431,0.023392904783208487,5.123747971585778,000415.npy
0.004193257523162646,0.029133623897398292,6.947730667750009,000416.npy
0.0035476988138785485,0.023971463164126672,6.756904803923528,000417.npy
0.003793242575648248,0.03172547289701235,8.363681535507107,000418.npy
0.0034303253096582952,0.029102089872776276,8.483769683112488,000419.npy
0.0006139943529120634,0.015130392573611625,24.642559786109384,000420.npy
0.00046470955857858497,0.018521638635873187,39.856375353391186,000421.npy
0.0004516806150580516,0.021776933777210863,48.213124504355555,000422.npy
0.0004612914690262804,0.02140597192955852,46.40443910514754,000423.npy
0.0021760484279279,0.02793962325380784,12.839614635127026,000424.npy
0.017082195411490045,0.04398303528859669,2.5747882065227676,000425.npy
0.012576705628189449,0.04571622825101086,3.634992310379551,000426.npy
