file,shape,dtype,min,max,mean,std
000019.npy,"(128, 128)",float32,0.009936096146702766,1.3405702114105225,0.5945292711257935,0.218153178691864
000020.npy,"(128, 128)",float32,0.035195186734199524,1.4826202392578125,0.5845330953598022,0.21533268690109253
000021.npy,"(128, 128)",float32,0.01665452867746353,1.035732626914978,0.38313162326812744,0.15132926404476166
000022.npy,"(128, 128)",float32,-0.007020998280495405,1.1447616815567017,0.3707578480243683,0.1467641443014145
000023.npy,"(128, 128)",float32,-0.0021659955382347107,1.0727331638336182,0.3712150454521179,0.14460337162017822
000024.npy,"(128, 128)",float32,-0.02357049472630024,1.4102561473846436,0.3914867639541626,0.2059902846813202
000025.npy,"(128, 128)",float32,-0.019422335550189018,1.283496379852295,0.24182072281837463,0.16111718118190765
000026.npy,"(128, 128)",float32,0.001270187203772366,1.2459715604782104,0.24168968200683594,0.15974634885787964
000027.npy,"(128, 128)",float32,-0.012583830393850803,1.372061014175415,0.24043121933937073,0.16058003902435303
000028.npy,"(128, 128)",float32,-0.008710519410669804,1.4268943071365356,0.6832525730133057,0.23252752423286438
000029.npy,"(128, 128)",float32,-0.00025012862170115113,1.4704421758651733,0.5092830061912537,0.21260802447795868
000030.npy,"(128, 128)",float32,-0.001560224569402635,1.2466708421707153,0.4922608733177185,0.20542672276496887
000031.npy,"(128, 128)",float32,0.0007876661256887019,1.3946404457092285,0.5100878477096558,0.21093131601810455
000032.npy,"(128, 128)",float32,-0.014598268084228039,1.481552004814148,0.6563558578491211,0.3089276850223541
000033.npy,"(128, 128)",float32,-0.04034125804901123,1.4630719423294067,0.5863875150680542,0.3242691457271576
000034.npy,"(128, 128)",float32,-0.03652001544833183,1.4717029333114624,0.6349738240242004,0.31721997261047363
000035.npy,"(128, 128)",float32,-0.04923319071531296,1.562296986579895,0.591204047203064,0.32883042097091675
000036.npy,"(128, 128)",float32,-0.049201544374227524,1.2120472192764282,0.3992929458618164,0.12042420357465744
000037.npy,"(128, 128)",float32,-8.245275967055932e-05,1.3645213842391968,0.6065207719802856,0.20626328885555267
000038.npy,"(128, 128)",float32,-0.0022407996002584696,1.3562557697296143,0.5901761651039124,0.20259466767311096
000039.npy,"(128, 128)",float32,0.008497464470565319,1.4226106405258179,0.5936301946640015,0.19812899827957153
000040.npy,"(128, 128)",float32,-0.0007300623110495508,1.3473987579345703,0.4606325030326843,0.19738490879535675
000041.npy,"(128, 128)",float32,-0.02139429561793804,1.2666605710983276,0.38911765813827515,0.25742626190185547
000042.npy,"(128, 128)",float32,-0.07983317226171494,1.5630152225494385,0.3692915439605713,0.2675538659095764
000043.npy,"(128, 128)",float32,-0.025685472413897514,1.2977972030639648,0.37810978293418884,0.2663044035434723
000044.npy,"(128, 128)",float32,-0.0475342757999897,1.714219093322754,0.3480691611766815,0.31103986501693726
000045.npy,"(128, 128)",float32,0.01721383072435856,1.3083710670471191,0.5317162871360779,0.2077835202217102
000046.npy,"(128, 128)",float32,0.018868647515773773,1.3554123640060425,0.532172679901123,0.21476392447948456
000047.npy,"(128, 128)",float32,-9.476298873778433e-05,1.475258231163025,0.5297698378562927,0.2095709592103958
000048.npy,"(128, 128)",float32,-0.006245862226933241,1.586019515991211,0.1848328411579132,0.25538086891174316
000049.npy,"(128, 128)",float32,-0.06925925612449646,1.1708776950836182,0.4736041724681854,0.14580896496772766
000050.npy,"(128, 128)",float32,-0.0949362963438034,1.101843237876892,0.47719502449035645,0.14990012347698212
000051.npy,"(128, 128)",float32,-0.09915529191493988,1.2124416828155518,0.4783916473388672,0.15416932106018066
000052.npy,"(128, 128)",float32,0.03675331175327301,1.440768837928772,0.655938982963562,0.14374858140945435
000053.npy,"(128, 128)",float32,-0.03182025998830795,1.262935996055603,0.41081398725509644,0.23291493952274323
000054.npy,"(128, 128)",float32,-0.02762581594288349,1.3471723794937134,0.41073375940322876,0.22607360780239105
000055.npy,"(128, 128)",float32,-0.0188432689756155,1.1033800840377808,0.32832491397857666,0.20696179568767548
000056.npy,"(128, 128)",float32,-0.008528847247362137,1.2671295404434204,0.32302120327949524,0.24500922858715057
000057.npy,"(128, 128)",float32,0.026279376819729805,1.378151297569275,0.5094108581542969,0.20278041064739227
000058.npy,"(128, 128)",float32,0.033652644604444504,1.3730287551879883,0.5193524360656738,0.196988046169281
000059.npy,"(128, 128)",float32,0.03372812643647194,1.3649600744247437,0.5065479278564453,0.1994103342294693
000060.npy,"(128, 128)",float32,-0.002822097623720765,1.5941290855407715,0.5929438471794128,0.25155165791511536
000061.npy,"(128, 128)",float32,0.012189063243567944,1.2478982210159302,0.44630807638168335,0.1451338827610016
000062.npy,"(128, 128)",float32,0.019748380407691002,1.3198362588882446,0.433906614780426,0.14897210896015167
000063.npy,"(128, 128)",float32,0.0335051491856575,1.2384047508239746,0.48546192049980164,0.14451774954795837
000064.npy,"(128, 128)",float32,0.005571560934185982,1.5700370073318481,0.7387037873268127,0.3113221228122711
000065.npy,"(128, 128)",float32,-0.012002913281321526,1.5558258295059204,0.3760649859905243,0.1627098172903061
000066.npy,"(128, 128)",float32,-0.030594347044825554,1.463112473487854,0.3724159598350525,0.16281424462795258
000067.npy,"(128, 128)",float32,0.016410941258072853,1.3958054780960083,0.4541424810886383,0.19214268028736115
000068.npy,"(128, 128)",float32,-0.003969203680753708,1.3438165187835693,0.5374928712844849,0.2508769929409027
000069.npy,"(128, 128)",float32,-0.017788203433156013,1.2649574279785156,0.16809743642807007,0.16055850684642792
000070.npy,"(128, 128)",float32,-0.0123982522636652,1.2081855535507202,0.16944730281829834,0.1616004854440689
000071.npy,"(128, 128)",float32,-0.008642593398690224,1.1891545057296753,0.16831925511360168,0.16101087629795074
000072.npy,"(128, 128)",float32,-0.026307212188839912,1.36614191532135,0.36689817905426025,0.28476372361183167
000073.npy,"(128, 128)",float32,-0.008441564626991749,1.2827216386795044,0.5066680908203125,0.28311681747436523
000074.npy,"(128, 128)",float32,-0.02703438512980938,1.2866294384002686,0.5057892799377441,0.2873910367488861
000075.npy,"(128, 128)",float32,-0.007436128333210945,1.3813575506210327,0.5021020174026489,0.2924709916114807
000076.npy,"(128, 128)",float32,-0.004129795823246241,1.316648244857788,0.28568100929260254,0.2106950432062149
000077.npy,"(128, 128)",float32,0.001593895605765283,1.3703551292419434,0.16946229338645935,0.12660160660743713
000078.npy,"(128, 128)",float32,0.017570311203598976,1.141582727432251,0.23166899383068085,0.12972861528396606
000079.npy,"(128, 128)",float32,0.0003677249769680202,1.2402276992797852,0.16803471744060516,0.11190681159496307
000080.npy,"(128, 128)",float32,-0.0501558892428875,1.2061935663223267,0.6009650826454163,0.1836416870355606
000081.npy,"(128, 128)",float32,-0.01933445781469345,1.3386154174804688,0.22493791580200195,0.23129241168498993
000082.npy,"(128, 128)",float32,-0.04640207812190056,1.40862238407135,0.21851284801959991,0.23996207118034363
000083.npy,"(128, 128)",float32,-0.026192519813776016,1.5474207401275635,0.211943119764328,0.2399616837501526
000084.npy,"(128, 128)",float32,-0.0066164471209049225,1.3438756465911865,0.3182244598865509,0.16527411341667175
000085.npy,"(128, 128)",float32,0.012777344323694706,1.544702410697937,0.6013044118881226,0.29364630579948425
000086.npy,"(128, 128)",float32,-0.04951032996177673,1.4198482036590576,0.5360443592071533,0.29736337065696716
000087.npy,"(128, 128)",float32,0.0019377556163817644,1.508067011833191,0.5740083456039429,0.2912624180316925
000088.npy,"(128, 128)",float32,0.0034634529147297144,1.5404222011566162,0.5799049139022827,0.3646828830242157
000089.npy,"(128, 128)",float32,0.0033185724169015884,1.4268269538879395,0.4669559597969055,0.18749621510505676
000090.npy,"(128, 128)",float32,0.006946725770831108,1.2235801219940186,0.4802575707435608,0.17893366515636444
000091.npy,"(128, 128)",float32,-0.012263614684343338,1.3169260025024414,0.48444581031799316,0.1797584742307663
000092.npy,"(128, 128)",float32,0.007766064256429672,1.171478509902954,0.33726805448532104,0.15809723734855652
000093.npy,"(128, 128)",float32,0.0002591325028333813,1.2181051969528198,0.15367111563682556,0.12251750379800797
000094.npy,"(128, 128)",float32,0.0031070425175130367,1.242258906364441,0.16806411743164062,0.13778769969940186
000095.npy,"(128, 128)",float32,0.004040090832859278,1.2349181175231934,0.15088582038879395,0.12286286801099777
000096.npy,"(128, 128)",float32,-0.026201551780104637,1.6031264066696167,0.47864678502082825,0.2483493536710739
000097.npy,"(128, 128)",float32,-0.009539793245494366,1.27866530418396,0.3386659026145935,0.19533437490463257
000098.npy,"(128, 128)",float32,-0.020432736724615097,1.2599529027938843,0.3414120078086853,0.1847684681415558
000099.npy,"(128, 128)",float32,-0.016461877152323723,1.1647862195968628,0.33939212560653687,0.1926508992910385
000100.npy,"(128, 128)",float32,0.0033466313034296036,1.7199463844299316,0.32685625553131104,0.2582550048828125
000101.npy,"(128, 128)",float32,0.022943291813135147,1.4729690551757812,0.5188708305358887,0.21518607437610626
000102.npy,"(128, 128)",float32,0.00013303956075105816,1.4017560482025146,0.5105869174003601,0.22018668055534363
000103.npy,"(128, 128)",float32,0.0027353838086128235,1.492667317390442,0.5146671533584595,0.22256408631801605
000104.npy,"(128, 128)",float32,-0.0010234973160549998,1.6933449506759644,0.6025338172912598,0.2935110926628113
000105.npy,"(128, 128)",float32,-0.003359615569934249,1.5563808679580688,0.3158082067966461,0.29173439741134644
000106.npy,"(128, 128)",float32,-0.017986170947551727,1.255150318145752,0.20963025093078613,0.20136621594429016
000107.npy,"(128, 128)",float32,-0.00010035479499492794,1.5079317092895508,0.26483428478240967,0.25588032603263855
000108.npy,"(128, 128)",float32,-0.09665048867464066,1.2967113256454468,0.3126300573348999,0.21158012747764587
000109.npy,"(128, 128)",float32,-0.010663505643606186,1.5469846725463867,0.250541627407074,0.2662554085254669
000110.npy,"(128, 128)",float32,-0.04024512320756912,1.295734167098999,0.18013742566108704,0.19524168968200684
000111.npy,"(128, 128)",float32,-0.004811608232557774,1.509425401687622,0.17312994599342346,0.18817181885242462
000112.npy,"(128, 128)",float32,0.00015617765893694013,1.2249683141708374,0.3511807918548584,0.2009296864271164
000113.npy,"(128, 128)",float32,0.010541718453168869,1.4624693393707275,0.4684804677963257,0.17100371420383453
000114.npy,"(128, 128)",float32,0.010858355090022087,1.3704429864883423,0.46862316131591797,0.17572136223316193
000115.npy,"(128, 128)",float32,0.029363946989178658,1.3549402952194214,0.7738134860992432,0.14917199313640594
000116.npy,"(128, 128)",float32,0.020436115562915802,1.162831425666809,0.49034643173217773,0.17645657062530518
000117.npy,"(128, 128)",float32,0.018519334495067596,1.5387827157974243,0.3715950846672058,0.15042780339717865
000118.npy,"(128, 128)",float32,0.00843273289501667,1.1705924272537231,0.375052809715271,0.1493658423423767
000119.npy,"(128, 128)",float32,0.0016192087205126882,1.2798079252243042,0.390225350856781,0.14642234146595
000120.npy,"(128, 128)",float32,0.0014191903173923492,1.474838376045227,0.625946044921875,0.31318357586860657
000121.npy,"(128, 128)",float32,0.001255179289728403,1.4255272150039673,0.24777421355247498,0.24345405399799347
000122.npy,"(128, 128)",float32,-0.021321017295122147,1.3724861145019531,0.28683537244796753,0.27765488624572754
000123.npy,"(128, 128)",float32,-0.02065289579331875,1.398290753364563,0.27426591515541077,0.2725277543067932
000124.npy,"(128, 128)",float32,-0.04865574464201927,1.4752637147903442,0.349902868270874,0.22265392541885376
000125.npy,"(128, 128)",float32,-0.007173632737249136,1.410325050354004,0.31438058614730835,0.23780414462089539
000126.npy,"(128, 128)",float32,-0.010829992592334747,1.3059947490692139,0.3060236871242523,0.23410765826702118
000127.npy,"(128, 128)",float32,-0.0029724412597715855,1.4623925685882568,0.29477548599243164,0.23709344863891602
000128.npy,"(128, 128)",float32,0.00542824063450098,1.5074933767318726,0.5629296898841858,0.2216414362192154
000129.npy,"(128, 128)",float32,0.0011044488055631518,1.343130350112915,0.43473976850509644,0.1882239729166031
000130.npy,"(128, 128)",float32,0.013409226201474667,1.248718023300171,0.4161645174026489,0.18182097375392914
000131.npy,"(128, 128)",float32,0.01273036003112793,1.2448856830596924,0.414289265871048,0.1802801936864853
000132.npy,"(128, 128)",float32,0.03408508002758026,1.328665018081665,0.7148615121841431,0.1409621238708496
000133.npy,"(128, 128)",float32,0.05750521644949913,1.2725043296813965,0.6007378101348877,0.14765986800193787
000134.npy,"(128, 128)",float32,0.06571224331855774,1.3027472496032715,0.29532766342163086,0.08622971922159195
000135.npy,"(128, 128)",float32,-0.00927643571048975,1.1690343618392944,0.5779665112495422,0.1490730345249176
000136.npy,"(128, 128)",float32,-0.010208205319941044,1.2350163459777832,0.2482261061668396,0.2444981038570404
000137.npy,"(128, 128)",float32,-0.022922979667782784,1.0541446208953857,0.10801876336336136,0.10239236801862717
000138.npy,"(128, 128)",float32,-0.010615795850753784,1.116714596748352,0.10816242545843124,0.10380232334136963
000139.npy,"(128, 128)",float32,-0.01793229766190052,1.1966782808303833,0.09761462360620499,0.09979790449142456
000140.npy,"(128, 128)",float32,-0.07921799272298813,1.378166675567627,0.46167564392089844,0.25432345271110535
000141.npy,"(128, 128)",float32,-0.017706871032714844,1.480031967163086,0.4704786539077759,0.2645019590854645
000142.npy,"(128, 128)",float32,-0.021486787125468254,1.5500537157058716,0.48608115315437317,0.26045623421669006
000143.npy,"(128, 128)",float32,-0.015824386849999428,1.5296210050582886,0.46831417083740234,0.26688700914382935
000144.npy,"(128, 128)",float32,-0.003873466979712248,1.264764428138733,0.405184268951416,0.16593995690345764
000145.npy,"(128, 128)",float32,0.0025948891416192055,1.3269115686416626,0.45886653661727905,0.221744105219841
000146.npy,"(128, 128)",float32,-0.014520769007503986,1.7834237813949585,0.4560827314853668,0.23187042772769928
000147.npy,"(128, 128)",float32,0.015298882499337196,1.4995163679122925,0.4616914391517639,0.22172760963439941
000148.npy,"(128, 128)",float32,0.01784036122262478,1.5568392276763916,0.4570554792881012,0.22731022536754608
000149.npy,"(128, 128)",float32,0.012615096755325794,1.7275099754333496,0.5776249766349792,0.2559295892715454
000150.npy,"(128, 128)",float32,0.013248147442936897,1.5907152891159058,0.5649399757385254,0.266035795211792
000151.npy,"(128, 128)",float32,0.01115416083484888,1.565302848815918,0.5759137868881226,0.26306819915771484
000152.npy,"(128, 128)",float32,0.0006943882908672094,1.3319822549819946,0.3322838842868805,0.197291299700737
000153.npy,"(128, 128)",float32,0.003348167520016432,1.597649097442627,0.46342501044273376,0.22238822281360626
000154.npy,"(128, 128)",float32,-0.019492970779538155,1.4243100881576538,0.5637765526771545,0.20565533638000488
000155.npy,"(128, 128)",float32,0.002126558916643262,1.3615421056747437,0.4087027311325073,0.2400699406862259
000156.npy,"(128, 128)",float32,-0.041301097720861435,1.752834677696228,0.27870437502861023,0.25008779764175415
000157.npy,"(128, 128)",float32,-0.02298499457538128,1.563869595527649,0.11931771785020828,0.10033096373081207
000158.npy,"(128, 128)",float32,0.003600695636123419,1.2859467267990112,0.1136736124753952,0.09398458153009415
000159.npy,"(128, 128)",float32,-0.031698595732450485,1.2780873775482178,0.11075420677661896,0.0929190069437027
000160.npy,"(128, 128)",float32,-0.0017268944066017866,1.2138210535049438,0.3251587748527527,0.188985213637352
000161.npy,"(128, 128)",float32,-0.001219875761307776,1.4713795185089111,0.2982744574546814,0.19304394721984863
000162.npy,"(128, 128)",float32,0.0028100162744522095,1.5835990905761719,0.3124677240848541,0.2093285769224167
000163.npy,"(128, 128)",float32,-0.01791810244321823,1.3375691175460815,0.3020097613334656,0.1965026706457138
000164.npy,"(128, 128)",float32,-0.01484459638595581,1.30496084690094,0.5535942316055298,0.17304018139839172
000165.npy,"(128, 128)",float32,0.006918033584952354,1.5381017923355103,0.48174387216567993,0.15585659444332123
000166.npy,"(128, 128)",float32,0.0008271504775620997,1.4494006633758545,0.43334364891052246,0.15026284754276276
000167.npy,"(128, 128)",float32,-0.0006515751010738313,1.2377982139587402,0.3957264721393585,0.13375166058540344
000168.npy,"(128, 128)",float32,-0.05454939231276512,1.6437311172485352,0.5769357085227966,0.24992778897285461
000169.npy,"(128, 128)",float32,0.016455644741654396,1.5137014389038086,0.6769968271255493,0.18090054392814636
000170.npy,"(128, 128)",float32,-0.0014059802051633596,1.5442510843276978,0.7191919684410095,0.185950368642807
000171.npy,"(128, 128)",float32,0.005891409236937761,1.4864948987960815,0.3133929669857025,0.11784607172012329
000172.npy,"(128, 128)",float32,-0.006604220252484083,1.5424787998199463,0.7104766368865967,0.16861271858215332
000173.npy,"(128, 128)",float32,0.033334117382764816,1.378785490989685,0.49157071113586426,0.2064552903175354
000174.npy,"(128, 128)",float32,0.0457327663898468,1.3475322723388672,0.45777279138565063,0.1815297156572342
000175.npy,"(128, 128)",float32,0.025114916265010834,1.469128966331482,0.45315486192703247,0.18999700248241425
000176.npy,"(128, 128)",float32,-0.002824226627126336,1.2823734283447266,0.37880703806877136,0.15019407868385315
000177.npy,"(128, 128)",float32,0.0056234304793179035,1.4929425716400146,0.526274561882019,0.18985570967197418
000178.npy,"(128, 128)",float32,0.002431293949484825,1.4702272415161133,0.7305325269699097,0.14617033302783966
000179.npy,"(128, 128)",float32,0.047499917447566986,1.2844226360321045,0.5189422369003296,0.1871538758277893
000180.npy,"(128, 128)",float32,-0.026615848764777184,1.35286545753479,0.08994414657354355,0.16219322383403778
000181.npy,"(128, 128)",float32,-0.03308897092938423,1.1411243677139282,0.26346707344055176,0.20464450120925903
000182.npy,"(128, 128)",float32,-0.021162476390600204,1.2344343662261963,0.2609137296676636,0.2055797576904297
000183.npy,"(128, 128)",float32,-0.01500180084258318,1.3173449039459229,0.2644976079463959,0.20773503184318542
000184.npy,"(128, 128)",float32,0.003750426694750786,1.6593035459518433,0.5043551921844482,0.2339888960123062
000185.npy,"(128, 128)",float32,-0.008053944446146488,1.0696899890899658,0.22416968643665314,0.18102584779262543
000186.npy,"(128, 128)",float32,0.003593010362237692,1.1651660203933716,0.2239493876695633,0.18831810355186462
000187.npy,"(128, 128)",float32,-0.011456129141151905,1.15891695022583,0.22374054789543152,0.18389783799648285
000188.npy,"(128, 128)",float32,0.0002518640540074557,1.3567466735839844,0.2907171845436096,0.16979680955410004
000189.npy,"(128, 128)",float32,-0.0005035054055042565,1.324291467666626,0.3327462077140808,0.20034125447273254
000190.npy,"(128, 128)",float32,-0.012527024373412132,1.2855558395385742,0.3285987973213196,0.20167531073093414
000191.npy,"(128, 128)",float32,-0.00786725152283907,1.514613151550293,0.33138829469680786,0.19689121842384338
000192.npy,"(128, 128)",float32,0.04261669144034386,1.349678874015808,0.6796903610229492,0.11731448769569397
000193.npy,"(128, 128)",float32,-0.03639140725135803,1.5170001983642578,0.21142157912254333,0.21714147925376892
000194.npy,"(128, 128)",float32,-0.0188471507281065,1.479455828666687,0.20426353812217712,0.2072574496269226
000195.npy,"(128, 128)",float32,-0.0042861998081207275,1.2775847911834717,0.20023611187934875,0.20439757406711578
000196.npy,"(128, 128)",float32,0.009216703474521637,1.2536813020706177,0.5035190582275391,0.14211155474185944
000197.npy,"(128, 128)",float32,0.010433985851705074,1.279327392578125,0.5426522493362427,0.15409815311431885
000198.npy,"(128, 128)",float32,0.0105834836140275,1.4427520036697388,0.5593875050544739,0.15563669800758362
000199.npy,"(128, 128)",float32,0.009339596144855022,1.3814066648483276,0.5418151617050171,0.1629273146390915
000200.npy,"(128, 128)",float32,0.023567408323287964,1.2075682878494263,0.44645705819129944,0.16785843670368195
000201.npy,"(128, 128)",float32,-0.004967518150806427,1.9107027053833008,0.5699529647827148,0.33856168389320374
000202.npy,"(128, 128)",float32,-0.0008211968815885484,1.5873095989227295,0.5580808520317078,0.3255103826522827
000203.npy,"(128, 128)",float32,-0.003853769740089774,1.4693108797073364,0.5558469891548157,0.32261788845062256
000204.npy,"(128, 128)",float32,-0.011305956169962883,1.4793930053710938,0.4693441390991211,0.21186234056949615
000205.npy,"(128, 128)",float32,-0.033236753195524216,1.5335856676101685,0.4284290373325348,0.221810445189476
000206.npy,"(128, 128)",float32,-0.015605024993419647,1.3147656917572021,0.39696767926216125,0.21710684895515442
000207.npy,"(128, 128)",float32,-0.023336945101618767,1.3124102354049683,0.3823004961013794,0.21326051652431488
000208.npy,"(128, 128)",float32,0.008334822952747345,1.4172143936157227,0.49041417241096497,0.20591498911380768
000209.npy,"(128, 128)",float32,0.009123177267611027,1.420121192932129,0.4721781313419342,0.2162356823682785
000210.npy,"(128, 128)",float32,0.0077078742906451225,1.3669962882995605,0.4584594964981079,0.21071740984916687
000211.npy,"(128, 128)",float32,0.016034936532378197,1.4083958864212036,0.4281276762485504,0.2076902538537979
000212.npy,"(128, 128)",float32,-0.02802581898868084,1.7091268301010132,0.2134612500667572,0.19494865834712982
000213.npy,"(128, 128)",float32,-0.01592496782541275,1.470807671546936,0.2618115246295929,0.18031057715415955
000214.npy,"(128, 128)",float32,-0.012046724557876587,1.0347660779953003,0.4166414439678192,0.21336375176906586
000215.npy,"(128, 128)",float32,-0.010074890218675137,1.333952784538269,0.3154045045375824,0.16484616696834564
000216.npy,"(128, 128)",float32,-0.001876713940873742,1.0884437561035156,0.14294028282165527,0.10685793310403824
000217.npy,"(128, 128)",float32,0.001695303013548255,1.5684975385665894,0.3726766109466553,0.2997046709060669
000218.npy,"(128, 128)",float32,0.008977551013231277,1.7358601093292236,0.5316270589828491,0.37980008125305176
000219.npy,"(128, 128)",float32,0.004710192326456308,1.6281777620315552,0.5560948252677917,0.37806352972984314
000220.npy,"(128, 128)",float32,0.011405142024159431,1.4443674087524414,0.30435699224472046,0.13510923087596893
000221.npy,"(128, 128)",float32,-0.03648064658045769,1.6838080883026123,0.42161279916763306,0.28063148260116577
000222.npy,"(128, 128)",float32,-0.03034367598593235,1.3755207061767578,0.3927047848701477,0.26706451177597046
000223.npy,"(128, 128)",float32,-0.029209520667791367,1.6103971004486084,0.46319401264190674,0.29979002475738525
000224.npy,"(128, 128)",float32,0.001114299288019538,1.2838551998138428,0.43618300557136536,0.17319855093955994
000225.npy,"(128, 128)",float32,-0.014222439378499985,1.3193638324737549,0.23876255750656128,0.09579680860042572
000226.npy,"(128, 128)",float32,0.02625737525522709,1.171225666999817,0.2864648997783661,0.12373606115579605
000227.npy,"(128, 128)",float32,0.018580656498670578,1.145476222038269,0.27760452032089233,0.1232939064502716
000228.npy,"(128, 128)",float32,-0.07470886409282684,1.386426329612732,0.28340816497802734,0.26638904213905334
000229.npy,"(128, 128)",float32,-0.014365884475409985,1.5117934942245483,0.5521879196166992,0.23344065248966217
000230.npy,"(128, 128)",float32,-0.019091656431555748,1.6144163608551025,0.5629422068595886,0.2364640086889267
000231.npy,"(128, 128)",float32,-0.030593473464250565,1.560404658317566,0.5631458759307861,0.23431387543678284
000232.npy,"(128, 128)",float32,-0.024734754115343094,1.1374439001083374,0.2035561203956604,0.15242959558963776
000233.npy,"(128, 128)",float32,-0.030706876888871193,1.2344889640808105,0.2065395563840866,0.12482570111751556
000234.npy,"(128, 128)",float32,-0.006321346387267113,1.1217548847198486,0.20549684762954712,0.12159440666437149
000235.npy,"(128, 128)",float32,-0.012363101355731487,1.0625237226486206,0.2037833333015442,0.12004707753658295
000236.npy,"(128, 128)",float32,-0.012513193301856518,1.5882030725479126,0.4326167106628418,0.23971207439899445
000237.npy,"(128, 128)",float32,0.0028225556015968323,1.3470585346221924,0.39252355694770813,0.17660734057426453
000238.npy,"(128, 128)",float32,-0.0179960448294878,1.2932268381118774,0.4213539958000183,0.18578088283538818
000239.npy,"(128, 128)",float32,-0.009763380512595177,1.200934648513794,0.45948439836502075,0.17700283229351044
000240.npy,"(128, 128)",float32,-0.00014210607332643121,1.4069496393203735,0.31430667638778687,0.2286681830883026
000241.npy,"(128, 128)",float32,0.0012605811934918165,1.7896616458892822,0.894315242767334,0.20481441915035248
000242.npy,"(128, 128)",float32,0.0009926916100084782,1.6352566480636597,0.8824644088745117,0.19542591273784637
000243.npy,"(128, 128)",float32,0.0010203284909948707,1.5353331565856934,0.8959658741950989,0.18555593490600586
000244.npy,"(128, 128)",float32,-0.05124806612730026,1.488489031791687,0.3857313096523285,0.2741936147212982
000245.npy,"(128, 128)",float32,-0.004593730438500643,1.5594642162322998,0.7428858280181885,0.16900533437728882
000246.npy,"(128, 128)",float32,-0.043583814054727554,1.3640943765640259,0.683457612991333,0.17893002927303314
000247.npy,"(128, 128)",float32,-0.007805672474205494,1.3910831212997437,0.7089779376983643,0.16972175240516663
000248.npy,"(128, 128)",float32,-0.019894937053322792,1.381893277168274,0.4274686276912689,0.34290221333503723
000249.npy,"(128, 128)",float32,-0.039255499839782715,1.1623427867889404,0.14000558853149414,0.16348892450332642
000250.npy,"(128, 128)",float32,-0.03481951728463173,1.0986628532409668,0.17925217747688293,0.17660948634147644
000251.npy,"(128, 128)",float32,-0.03840585798025131,1.0829291343688965,0.1398463249206543,0.16245119273662567
000252.npy,"(128, 128)",float32,-0.001623061252757907,1.4949322938919067,0.6854296326637268,0.2523947060108185
000253.npy,"(128, 128)",float32,0.0008485881262458861,1.629828691482544,0.8071179389953613,0.22066758573055267
000254.npy,"(128, 128)",float32,-0.008606688119471073,1.5114531517028809,0.7033032178878784,0.2579670548439026
000255.npy,"(128, 128)",float32,0.005283638834953308,1.5515118837356567,0.809745192527771,0.20680110156536102
000256.npy,"(128, 128)",float32,-0.006101631559431553,1.538050889968872,0.8024764060974121,0.229454904794693
000257.npy,"(128, 128)",float32,-0.06618752330541611,1.5527580976486206,0.4550235867500305,0.25756895542144775
000258.npy,"(128, 128)",float32,-0.05638893321156502,1.4921306371688843,0.4538866877555847,0.24870434403419495
000259.npy,"(128, 128)",float32,-0.020833376795053482,1.5288548469543457,0.40167510509490967,0.23960579931735992
000260.npy,"(128, 128)",float32,0.0008208337821997702,1.2061740159988403,0.2412334531545639,0.13387727737426758
