file,min,max,mean,std
002946.npy,0.006778659764677286,1.3689500093460083,0.4372631488498939,0.1779186074349073
000334.npy,-0.017006900161504745,1.077805757522583,0.2687595316041913,0.16241644255418683
000611.npy,0.015423212200403214,1.089024305343628,0.24600607583204237,0.12223213571160037
001686.npy,0.003950844053179026,1.6383076906204224,0.6932864741040135,0.30555935277091206
003016.npy,-0.017813120037317276,1.3847558498382568,0.6296267666933164,0.25651380426533726
002398.npy,0.012303085997700691,1.2451131343841553,0.6103085609013306,0.14229954767966443
001270.npy,0.005227307789027691,1.9865169525146484,0.7163231764361626,0.308782233393134
001618.npy,-0.0007143764523789287,1.3209319114685059,0.4255751360401021,0.26747638015558073
002221.npy,0.0005962624563835561,1.6693063974380493,0.3888128819386978,0.2878727740327413
001445.npy,-0.019015176221728325,1.0581953525543213,0.07972457996729998,0.12591848010587428
000267.npy,-0.003227122128009796,1.165313720703125,0.24263040756557075,0.15331878918764022
003004.npy,-0.02071666531264782,0.9309089183807373,0.13728359544098762,0.14323079460052746
000370.npy,0.03258855640888214,1.28480064868927,0.49900889893024214,0.17159581348882932
000522.npy,0.01331943366676569,1.4328187704086304,0.5349052673067831,0.22976133728530132
000849.npy,-0.002723179291933775,1.4288114309310913,0.34342739733668415,0.2574540475242422
000813.npy,-0.01737506315112114,1.6100140810012817,0.27135003317234724,0.2359744390912544
001736.npy,-0.01817452348768711,1.3550430536270142,0.3400723902426268,0.2453363900402863
002069.npy,-0.0164040494710207,1.1803886890411377,0.12356570433811448,0.12108208094393265
000892.npy,-0.0030874591320753098,1.7060357332229614,0.43274519359806973,0.22072621560144168
002266.npy,0.022538550198078156,1.3715780973434448,0.1673760295672082,0.17232786020439575
002885.npy,0.007483481429517269,1.3120877742767334,0.43717449078758364,0.18154604637430335
000361.npy,0.03659052401781082,0.6901639103889465,0.1797631141130296,0.049459416465522626
002921.npy,0.024041995406150818,1.2044501304626465,0.49669226173523384,0.18149908199471415
001473.npy,0.02311241626739502,1.6456737518310547,0.5627412772777234,0.2524441244105925
000488.npy,-0.00701033603399992,1.2619285583496094,0.16027154985115022,0.14825576668911805
001121.npy,0.004156166221946478,1.2748479843139648,0.2482166798919252,0.17576471354483786
002949.npy,0.05582122132182121,1.6060218811035156,0.5805228806502782,0.24409352271065396
002326.npy,-0.005649573169648647,2.19136643409729,0.6974164785472183,0.269343278499004
001214.npy,-0.004593424499034882,1.7545747756958008,0.5136035119771236,0.3303350587295927
002336.npy,-0.013325144536793232,1.9168363809585571,0.594822060055484,0.3312718541826671
002207.npy,0.09434131532907486,1.6345041990280151,0.7626229397210409,0.2745316773710331
000478.npy,0.06624384224414825,1.3783621788024902,0.4489152075702805,0.19705906176719973
002092.npy,-0.007469718810170889,1.4080523252487183,0.44933141981647395,0.2354818965310891
001258.npy,0.048897162079811096,1.6320480108261108,0.5654726051291163,0.1740798373513498
000806.npy,-0.013470419682562351,1.6821249723434448,0.24879518633340347,0.2701898595609889
000653.npy,-0.0008366330876015127,1.1368703842163086,0.20015224949221277,0.12955354815714906
002709.npy,0.14303997159004211,1.4771960973739624,0.6637265951358131,0.17590785168288114
001798.npy,-0.007643909193575382,1.786939263343811,0.2949952240719931,0.3049616033298494
000786.npy,-0.0021433881483972073,1.119644284248352,0.11344497433526612,0.12977081544531305
001977.npy,0.1691134124994278,1.2529171705245972,0.6029305819483852,0.13555602364478953
002134.npy,-0.0015594105934724212,1.737439751625061,0.41587931125310007,0.18947576835656252
000262.npy,-0.019125856459140778,1.2942086458206177,0.24656226040433626,0.23420075617407257
000901.npy,-0.017590530216693878,1.20900559425354,0.1604459814996551,0.17003785420410855
001612.npy,-0.001591983949765563,1.7640511989593506,0.49329008922866535,0.2918565135167184
002284.npy,-0.03064076043665409,1.3121495246887207,0.25893511029223926,0.1495034107219722
002631.npy,-0.0436224527657032,1.351584553718567,0.15478186699898389,0.21042561688447084
001207.npy,-0.004506489261984825,2.5976853370666504,0.43845580487374236,0.3233170152353794
001368.npy,-0.0009609873523004353,1.3061697483062744,0.2532387565279275,0.2402377547149804
001499.npy,-0.013850968331098557,1.5184848308563232,0.43454791135995696,0.3671345553516192
002514.npy,-0.02272094413638115,1.2006988525390625,0.14575956024767867,0.17265069125073296
001933.npy,0.02216992899775505,1.5831849575042725,0.5334803116533067,0.2152165463686663
000739.npy,0.008286061696708202,1.5492063760757446,0.6278127905670203,0.2989737669297206
001907.npy,-0.011211426928639412,1.6475266218185425,0.7773517490237509,0.22534643592541048
000535.npy,0.024670394137501717,1.3348820209503174,0.4493147710510357,0.17857867229842683
000785.npy,0.001122244051657617,1.0706326961517334,0.10934229644235671,0.12958483347681796
000030.npy,0.018358992412686348,1.4125330448150635,0.49012827870183173,0.21634775661150493
000918.npy,0.001980035798624158,1.3708373308181763,0.5630551533564727,0.17374646816872985
002293.npy,0.006767068989574909,1.3711504936218262,0.2629623824067835,0.19985863935642176
000496.npy,0.0804297924041748,1.4256553649902344,0.6617957053995269,0.2543207755477419
001359.npy,0.02387790009379387,1.1492568254470825,0.3484877702985614,0.09744704053145062
001685.npy,-0.00029901109519414604,1.4139020442962646,0.677533330051519,0.2944450374321259
001083.npy,-0.018747540190815926,2.2822182178497314,0.5206521049836894,0.3208786651701152
000280.npy,0.008074736222624779,1.531416416168213,0.5609565866484445,0.2321270448024294
002770.npy,0.06626152992248535,0.9734165668487549,0.4404872815334784,0.10941378325351751
001721.npy,-0.01366456225514412,1.0495704412460327,0.330631283309091,0.16397501375166323
002927.npy,0.05272394418716431,1.5418825149536133,0.5072825216798265,0.21837322719770272
002268.npy,0.0064507718198001385,1.6065058708190918,0.3876895147051016,0.2722444540627806
000759.npy,-0.013077305629849434,1.201658010482788,0.25425893484020534,0.2113098767857078
002816.npy,-0.0024416532833129168,1.7053136825561523,0.27584240633652257,0.17292185391179557
002894.npy,0.009186404757201672,1.8431166410446167,0.4473334462711023,0.2544380649113835
002308.npy,0.0031140788923949003,1.4052186012268066,0.2813016458961215,0.24061554711647842
001819.npy,-0.026274120435118675,1.2437196969985962,0.27606454058255053,0.27336492322289213
000239.npy,-0.006139049772173166,1.396330714225769,0.456130879147544,0.1949193345587194
000572.npy,-0.019128786399960518,0.9155817627906799,0.27650312192885707,0.18502582318967603
000367.npy,-0.012570544146001339,1.3239837884902954,0.13188705449665794,0.1368838153689165
002101.npy,0.008661597035825253,1.3301167488098145,0.5116097752680844,0.2931861292990064
000628.npy,-0.017010491341352463,1.799695372581482,0.5085044785815716,0.2955276983366429
002950.npy,0.09305945038795471,1.4031579494476318,0.5896619743539304,0.1932778109292584
000336.npy,-0.010582868941128254,1.2631781101226807,0.417496324692459,0.24603535866806286
000337.npy,-0.01732419990003109,1.3499630689620972,0.19689450267190767,0.14165954065191777
000719.npy,0.02122606337070465,1.6617859601974487,0.40784324653100157,0.230385900415005
001204.npy,0.002364884130656719,1.3422306776046753,0.3096143756918508,0.17416906135455837
003106.npy,-0.008165623061358929,1.3616054058074951,0.0939275904068892,0.13029078892280802
000405.npy,0.010777882300317287,0.916359007358551,0.26757148651421403,0.11440725527045416
001049.npy,0.006462460849434137,1.72585129737854,0.7904871017221637,0.27872616307370507
000875.npy,0.010121814906597137,1.4630552530288696,0.3741330570098853,0.14043324027946716
001814.npy,0.007385483477264643,1.3843746185302734,0.4696657165334557,0.2155363632048338
001137.npy,0.025054611265659332,1.4715760946273804,0.4815384967914724,0.2867871213569789
002054.npy,-0.014744930900633335,1.4424442052841187,0.34550345931973503,0.21616680067775912
001956.npy,0.010833055712282658,1.318471074104309,0.38296006648073444,0.1752596080758747
001914.npy,0.020150955766439438,1.2357202768325806,0.20566648856686243,0.16972264110233415
001859.npy,-0.019989915192127228,1.564004898071289,0.4412166322188469,0.19962907987102146
000231.npy,0.0008118398254737258,1.9050774574279785,0.563559882200984,0.2751533436536133
001642.npy,0.011095014400780201,0.9515014290809631,0.2237648954013025,0.09835742820229329
000716.npy,0.023282814770936966,1.1062906980514526,0.2825408285955291,0.20443589579986626
001239.npy,-0.011558907106518745,1.0531493425369263,0.17844148449364194,0.15185024340338674
002596.npy,-0.002302335575222969,1.2956678867340088,0.08542968244302074,0.14461866800230994
001486.npy,-0.005148499272763729,1.527726650238037,0.5028381619153528,0.33534986469302636
002218.npy,-0.02137063816189766,1.0558017492294312,0.051728014904907804,0.0713723821672775
000897.npy,-0.001409234944730997,1.8503696918487549,0.6554405939247019,0.308434880127221
000992.npy,-0.00810548011213541,1.5226043462753296,0.19531976922805327,0.16020901203380106
002159.npy,0.0010010082041844726,1.2517802715301514,0.4726300851192704,0.23658610214441275
000480.npy,-0.0075058541260659695,1.1418941020965576,0.2333022689348958,0.13455411915639612
001046.npy,0.005219154059886932,1.6568362712860107,0.5554704645802531,0.21267058582101972
000689.npy,-0.009127471596002579,1.365378975868225,0.4477707347375812,0.25461979435450305
003021.npy,-0.00585018889978528,1.732680082321167,0.26809250115436356,0.19738892654366447
003075.npy,0.04427256062626839,1.2865123748779297,0.31193445097733274,0.10872830931558393
002447.npy,0.001363340299576521,2.0684406757354736,0.6294158012906905,0.22709733749666863
002617.npy,-0.009947660379111767,1.339766025543213,0.2674589399912428,0.2929290122685832
001483.npy,0.007377123925834894,1.5010488033294678,0.7799959470359283,0.21572628258452964
001411.npy,-0.00956061389297247,1.6002562046051025,0.11655603754818245,0.1675581651585068
000515.npy,-0.006165447179228067,1.525276780128479,0.6128263467403752,0.27773868428436904
000971.npy,0.022958191111683846,1.6149479150772095,0.4708527688766253,0.23510176419308917
000108.npy,-0.015983982011675835,1.476680040359497,0.31416207837216936,0.20227750220116153
002915.npy,-0.010521150194108486,1.5796208381652832,0.11661753956071241,0.11585885012087271
001816.npy,-0.003969609271734953,1.512873649597168,0.46876444119074634,0.3233192871160179
002168.npy,0.007671722676604986,1.567857265472412,0.7023424680766368,0.250152139299168
002743.npy,0.04155704006552696,1.478947401046753,0.5466024568393095,0.19904659852588374
001177.npy,-0.0010821560863405466,1.6543841361999512,0.3676126443045167,0.2433253621563351
000834.npy,-0.005621906369924545,1.5833990573883057,0.31546181564425224,0.27640402025661986
001349.npy,0.020794721320271492,1.5631494522094727,0.7688337877699496,0.19356357240837094
001623.npy,0.021144641563296318,1.4630215167999268,0.6043392393895601,0.2563901829415663
002276.npy,0.006654682103544474,0.982171356678009,0.28670996191559084,0.13403331541713734
002125.npy,0.005368327256292105,1.283305048942566,0.36837828644135584,0.2020026003069603
003077.npy,0.014696097932755947,1.4451954364776611,0.5602834783773574,0.2165110999409684
002600.npy,0.019130537286400795,1.4669640064239502,0.47917024060495805,0.2586815664017246
002344.npy,-0.024305906146764755,1.3550881147384644,0.22624440667524995,0.2422574772863511
001008.npy,0.004069770220667124,1.6237263679504395,0.40552443869015065,0.2527350970415149
000407.npy,0.02776731550693512,1.0268436670303345,0.30093799898759244,0.12158038132223711
001479.npy,-0.011778704822063446,1.302415370941162,0.25072861089195886,0.17711126944477643
001127.npy,0.00046970616676844656,1.3431401252746582,0.42582813972811984,0.22679559039557712
001267.npy,-0.0017041992396116257,1.4851669073104858,0.2444851783848172,0.3054449637847119
002847.npy,-0.012943662703037262,1.3360406160354614,0.13088011891661522,0.17375179869579074
003047.npy,0.030849279835820198,1.4726752042770386,0.6580654862065103,0.18990055334050535
001493.npy,0.0005878010997548699,1.359971046447754,0.3226814479396083,0.37667439657252527
001377.npy,-0.003243496175855398,1.6383448839187622,0.500913154582193,0.21337977674576408
000914.npy,-0.012784942053258419,1.0957393646240234,0.34079940557433197,0.1847150796772249
000825.npy,-0.0038022783119231462,1.221381425857544,0.18475887372616207,0.17316909214548468
000799.npy,-0.016594018787145615,1.0127180814743042,0.11261559074881838,0.12590157113011616
001845.npy,-0.0011820319341495633,0.9662271738052368,0.20003833752937528,0.09678068230943845
001099.npy,-0.01553034596145153,1.3926914930343628,0.19970290898645793,0.2008477685367952
003193.npy,-0.0068406215868890285,1.46612548828125,0.4817386958767731,0.36576436937312373
001657.npy,-0.009237305261194706,1.8149044513702393,0.42955265576031465,0.28152909871180964
000171.npy,-0.0132308229804039,1.4897433519363403,0.3127740914917183,0.12292689216778245
002052.npy,-0.03809485584497452,2.2656333446502686,0.4233221871533824,0.4290515174431346
002141.npy,0.07819956541061401,1.5687613487243652,0.8589963298732073,0.14996646943248357
002377.npy,0.029596608132123947,2.0496561527252197,0.6363613273379087,0.2970592706707738
001712.npy,0.00829390250146389,1.4394042491912842,0.5349311745859495,0.31091917988828177
001619.npy,-0.006329950410872698,1.2546793222427368,0.2869650583890766,0.19550706842939228
002019.npy,0.00594462500885129,1.2197543382644653,0.4617230003908901,0.19907397315459988
002984.npy,-0.006774236913770437,1.64109468460083,0.6012225914432134,0.2710133014607237
000569.npy,-0.034639060497283936,1.9142647981643677,0.4272073522954689,0.2512104863846833
000117.npy,0.023566581308841705,1.149064064025879,0.3709001177792288,0.1545473537335887
001361.npy,0.07854479551315308,1.58317232131958,0.5094377238979177,0.20144202373448045
001284.npy,0.01944594457745552,1.4550797939300537,0.6580807957818706,0.22977208894700116
000200.npy,0.025155717507004738,1.3390864133834839,0.44500999420995413,0.19494772671801308
000867.npy,0.08543851226568222,1.2497416734695435,0.5416397252256502,0.18163747738502553
000949.npy,-0.020360028371214867,1.3334078788757324,0.18353721273542128,0.15933862269002427
002154.npy,0.06601007282733917,1.3637267351150513,0.5211808917042617,0.22491404940202103
000193.npy,-0.01167250331491232,1.711517333984375,0.20692150757974082,0.21666747884082074
001967.npy,0.02423081547021866,1.477177381515503,0.5564349363005476,0.281395336924403
000126.npy,-0.0027524642646312714,1.2542839050292969,0.30598727863203834,0.2311687278340713
002399.npy,0.005891813430935144,1.3521337509155273,0.5401190713767221,0.1216789074814825
001793.npy,0.00975864939391613,1.43888258934021,0.7136798189619071,0.2504947636940809
003179.npy,0.016859615221619606,1.261615514755249,0.3919646668667838,0.22398569871064267
002020.npy,0.012647773139178753,1.3686403036117554,0.30019765094306194,0.18812529875227293
000902.npy,-0.01194508746266365,1.2351901531219482,0.18968268100395197,0.18012238415419723
001656.npy,0.011455848813056946,1.6596274375915527,0.8248554842493832,0.28190448548202857
001332.npy,0.0018707248382270336,1.418126106262207,0.36245044809294313,0.2582641816408393
000469.npy,-0.01647542417049408,1.8649146556854248,0.29014154044159146,0.23344188676894354
002365.npy,-0.0037509663961827755,1.7177362442016602,0.30390560716692405,0.3751072886682911
000495.npy,0.10026668012142181,1.324272871017456,0.5117100771885816,0.17234438213884207
002333.npy,-0.0023796630557626486,1.7615678310394287,0.2043118921873628,0.09819621478624642
002367.npy,-0.01108673494309187,1.5329126119613647,0.373924462380131,0.3909698415748962
000547.npy,-0.005462156608700752,1.5147747993469238,0.44445933784204783,0.28543767832405703
001275.npy,-0.031596437096595764,1.4886083602905273,0.2541867986163068,0.2122867939398603
001442.npy,-0.0014185153413563967,1.0986157655715942,0.38258924239402603,0.158236707496295
001495.npy,0.0012830095365643501,1.3656481504440308,0.4107595639080728,0.40097161847560125
000288.npy,0.0008970584603957832,1.8360623121261597,0.5458144520233681,0.30856847552225114
000821.npy,-0.018701527267694473,1.0079494714736938,0.0490274753963385,0.07328601047672616
001674.npy,-0.005333125591278076,1.0827419757843018,0.1968680889365455,0.12051540906212517
000219.npy,0.000547077739611268,1.5921134948730469,0.5544459687922227,0.3808500162124227
001625.npy,0.053545352071523666,1.3912580013275146,0.622653325500778,0.23032379203440403
001330.npy,-0.013467196375131607,1.5572935342788696,0.20943168163376358,0.19257882949333974
000300.npy,-0.00033107379567809403,0.30497196316719055,0.08154518410480271,0.031671021782525156
001640.npy,0.0028706942684948444,0.9369664192199707,0.19369745284018336,0.10560624472629468
001259.npy,0.09886728972196579,1.9607398509979248,0.59523750533981,0.16637999774167575
000316.npy,0.07648557424545288,1.0745362043380737,0.4983986611723594,0.08686680047098067
000497.npy,0.009118038229644299,1.035514235496521,0.29615960760833104,0.166184131736164
002874.npy,0.12387725710868835,1.7155498266220093,0.8623995895759435,0.1809371628416222
002517.npy,0.05522257462143898,1.433284878730774,0.5086284217929915,0.17819030715978587
001683.npy,0.0436633937060833,1.3658866882324219,0.3712129219888993,0.22511710126622722
000254.npy,0.00028404590557329357,1.8821721076965332,0.7033560181455112,0.27376928324310745
002980.npy,-0.008434217423200607,1.19131338596344,0.24387049008701853,0.21386621604959402
001994.npy,-0.016020163893699646,1.7327173948287964,0.32878709713678766,0.20669505673759994
001653.npy,0.029418447986245155,1.3772519826889038,0.6259165905731834,0.2084730910674785
002888.npy,0.03382251784205437,1.5607999563217163,0.6044117396729689,0.20957859631591982
002985.npy,0.00021894920791964978,1.691450834274292,0.5766168687094888,0.18685972545815654
000059.npy,0.036060359328985214,1.328811526298523,0.5081800459306578,0.1985610321473582
001879.npy,0.0011903210543096066,1.5640844106674194,0.3475245064841772,0.2713028677172434
002373.npy,0.014642583206295967,1.5873217582702637,0.3912800049362204,0.22533225987642502
000713.npy,-0.011719722300767899,1.3903815746307373,0.25714241117085446,0.24497241477323267
000938.npy,0.08546685427427292,1.4504667520523071,0.5409691494323852,0.18846044850123025
000953.npy,0.039685167372226715,1.260081171989441,0.4494374982464251,0.182673965806555
002314.npy,-0.0021250294521450996,1.9033241271972656,0.3535331761437348,0.24354837079953098
000373.npy,0.0029476466588675976,1.3754167556762695,0.4417385852788982,0.16864580054451092
000102.npy,0.0089112538844347,1.4814188480377197,0.5089463833819536,0.2254916878910792
000574.npy,0.31107789278030396,1.7662807703018188,0.9295710080732533,0.1642664178104071
001929.npy,0.0037744520232081413,1.0883784294128418,0.35076658204178557,0.15391281178709193
000442.npy,-0.007974846288561821,1.3923182487487793,0.5701904485737153,0.24219515368305802
002435.npy,0.023165186867117882,1.1804187297821045,0.3359166561890561,0.18177692957848685
000180.npy,-0.028949929401278496,1.5262212753295898,0.08974015119277179,0.16222556937625746
001354.npy,0.02769613265991211,1.355297565460205,0.4674423007968471,0.20429904393927642
002382.npy,0.026433687657117844,1.243064284324646,0.36015843574648443,0.1962368615205232
001285.npy,0.12564240396022797,1.0922737121582031,0.5177603303973228,0.12768394376309095
000441.npy,-0.006426031235605478,1.4868288040161133,0.5707584773595125,0.2841596324621245
000805.npy,-0.011975843459367752,1.6367017030715942,0.16608429392190854,0.1973687777642948
002952.npy,-0.005911075975745916,1.629403829574585,0.3747848533884053,0.27201354282329
000518.npy,-0.017859265208244324,1.7600131034851074,0.7019751840259758,0.25513506878010256
003033.npy,-0.007606552913784981,1.5089592933654785,0.5554625339228778,0.24330843595177104
001978.npy,0.23033463954925537,1.1905142068862915,0.5880754352529038,0.1319416720072361
